id,gameId,league,homeTeam,awayTeam,awayScore,homeScore,isGameOfTheWeek,manual_gotw,seasonIndex,stageIndex,weekIndex,status,simmed,scheduled_date_time,home_team_spread,away_team_spread
4510099,543031402,MEGA,Lions,49ers,0,0,False,False,2,1,4,1,False,,0.0,0.0
4510095,543031427,MEGA,Dolphins,Broncos,0,0,False,False,2,1,4,1,False,,0.0,0.0
4510084,543031400,MEGA,Buccaneers,Bears,0,0,False,False,2,1,4,1,False,,0.0,0.0
4510109,543031438,MEGA,49ers,Rams,0,0,False,False,2,1,5,1,False,,0.0,0.0
4510108,543031436,MEGA,Seahawks,Chiefs,0,0,False,False,2,1,5,1,False,,0.0,0.0
4510111,543031421,MEGA,Dolphins,Patriots,0,0,False,False,2,1,5,1,False,,0.0,0.0
4510112,543031425,MEGA,Colts,Steelers,0,0,False,False,2,1,5,1,False,,0.0,0.0
4510113,543031426,MEGA,Bengals,Broncos,0,0,False,False,2,1,5,1,False,,0.0,0.0
4510105,543031432,MEGA,Giants,Cowboys,0,0,False,False,2,1,5,1,False,,0.0,0.0
4510104,543031431,MEGA,Texans,Bears,0,0,False,False,2,1,5,1,False,,0.0,0.0
4510103,543031423,MEGA,Browns,Ravens,0,0,False,False,2,1,5,1,False,,0.0,0.0
4510102,543031420,MEGA,Eagles,Packers,0,0,False,False,2,1,5,1,False,,0.0,0.0
4510110,543031430,MEGA,Saints,Buccaneers,0,0,False,False,2,1,5,1,False,,0.0,0.0
4510107,543031433,MEGA,Raiders,Chargers,0,0,False,False,2,1,5,1,False,,0.0,0.0
4510106,543031443,MEGA,Vikings,Lions,0,0,False,False,2,1,5,1,False,,0.0,0.0
4510100,543031418,MEGA,Panthers,Falcons,0,0,False,False,2,1,5,1,False,,0.0,0.0
4510101,543031419,MEGA,Titans,Jaguars,0,0,False,False,2,1,5,1,False,,0.0,0.0
4510116,543031437,MEGA,Dolphins,Bills,0,0,False,False,2,1,6,1,False,,0.0,0.0
4510114,543031434,MEGA,Colts,Titans,0,0,False,False,2,1,6,1,False,,0.0,0.0
4510120,543031455,MEGA,Ravens,Steelers,0,0,False,False,2,1,6,1,False,,0.0,0.0
4510118,543031451,MEGA,Eagles,Jaguars,0,0,False,False,2,1,6,1,False,,0.0,0.0
4510117,543031440,MEGA,Jets,Lions,0,0,False,False,2,1,6,1,False,,0.0,0.0
4510123,543031453,MEGA,Vikings,Patriots,0,0,False,False,2,1,6,1,False,,0.0,0.0
4510125,543031457,MEGA,Chiefs,Saints,0,0,False,False,2,1,6,1,False,,0.0,0.0
4510122,543031445,MEGA,Rams,Panthers,0,0,False,False,2,1,6,1,False,,0.0,0.0
4510121,543031439,MEGA,Seahawks,49ers,0,0,False,False,2,1,6,1,False,,0.0,0.0
4510126,543031441,MEGA,Bengals,Browns,0,0,False,False,2,1,6,1,False,,0.0,0.0
4510115,543031435,MEGA,Falcons,Buccaneers,0,0,False,False,2,1,6,1,False,,0.0,0.0
4510124,543031442,MEGA,Packers,Cardinals,0,0,False,False,2,1,6,1,False,,0.0,0.0
4510119,543031454,MEGA,Commanders,Cowboys,0,0,False,False,2,1,6,1,False,,0.0,0.0
4510139,543031444,MEGA,Steelers,Texans,0,0,False,False,2,1,7,1,False,,0.0,0.0
4510137,543031463,MEGA,Jaguars,Titans,0,0,False,False,2,1,7,1,False,,0.0,0.0
4510135,543031448,MEGA,Rams,Giants,0,0,False,False,2,1,7,1,False,,0.0,0.0
4510134,543031472,MEGA,Bears,Vikings,0,0,False,False,2,1,7,1,False,,0.0,0.0
4510136,543031458,MEGA,49ers,Broncos,0,0,False,False,2,1,7,1,False,,0.0,0.0
4510138,543031461,MEGA,Lions,Packers,0,0,False,False,2,1,7,1,False,,0.0,0.0
4510140,543031447,MEGA,Dolphins,Raiders,0,0,False,False,2,1,7,1,False,,0.0,0.0
4510130,543031452,MEGA,Chiefs,Chargers,0,0,False,False,2,1,7,1,False,,0.0,0.0
4510131,543031462,MEGA,Jets,Browns,0,0,False,False,2,1,7,1,False,,0.0,0.0
4510127,543031446,MEGA,Panthers,Saints,0,0,False,False,2,1,7,1,False,,0.0,0.0
4510133,543031469,MEGA,Eagles,Cardinals,0,0,False,False,2,1,7,1,False,,0.0,0.0
4510141,543031456,MEGA,Cowboys,Seahawks,0,0,False,False,2,1,7,1,False,,0.0,0.0
4510128,543031449,MEGA,Commanders,Colts,0,0,False,False,2,1,7,1,False,,0.0,0.0
4510129,543031450,MEGA,Bills,Patriots,0,0,False,False,2,1,7,1,False,,0.0,0.0
4510132,543031464,MEGA,Ravens,Buccaneers,0,0,False,False,2,1,7,1,False,,0.0,0.0
4510149,543031483,MEGA,Raiders,Texans,0,0,False,False,2,1,8,1,False,,0.0,0.0
4510151,543031474,MEGA,Broncos,Falcons,0,0,False,False,2,1,8,1,False,,0.0,0.0
4510154,543031471,MEGA,Bears,Panthers,0,0,False,False,2,1,8,1,False,,0.0,0.0
4510155,543031470,MEGA,Commanders,Seahawks,0,0,False,False,2,1,8,1,False,,0.0,0.0
4510143,543031460,MEGA,Jaguars,Ravens,0,0,False,False,2,1,8,1,False,,0.0,0.0
4510148,543031484,MEGA,Colts,Giants,0,0,False,False,2,1,8,1,False,,0.0,0.0
4510152,543031482,MEGA,Cardinals,Saints,0,0,False,False,2,1,8,1,False,,0.0,0.0
4510146,543031467,MEGA,Titans,Lions,0,0,False,False,2,1,8,1,False,,0.0,0.0
4510153,543031485,MEGA,Patriots,Dolphins,0,0,False,False,2,1,8,1,False,,0.0,0.0
4510150,543031473,MEGA,Jets,Packers,0,0,False,False,2,1,8,1,False,,0.0,0.0
4510142,543031459,MEGA,Browns,Chargers,0,0,False,False,2,1,8,1,False,,0.0,0.0
4510144,543031465,MEGA,Buccaneers,Bengals,0,0,False,False,2,1,8,1,False,,0.0,0.0
4510145,543031466,MEGA,Cowboys,Eagles,0,0,False,False,2,1,8,1,False,,0.0,0.0
4510147,543031468,MEGA,Bills,Vikings,0,0,False,False,2,1,8,1,False,,0.0,0.0
4510162,543031499,MEGA,Texans,Jaguars,0,0,False,False,2,1,9,1,False,,0.0,0.0
4510158,543031477,MEGA,Ravens,Bengals,0,0,False,False,2,1,9,1,False,,0.0,0.0
4510160,543031497,MEGA,Chiefs,Raiders,0,0,False,False,2,1,9,1,False,,0.0,0.0
4510169,543031480,MEGA,Lions,Bills,0,0,False,False,2,1,9,1,False,,0.0,0.0
4510156,543031475,MEGA,Dolphins,Bears,0,0,False,False,2,1,9,1,False,,0.0,0.0
4510157,543031476,MEGA,Falcons,Cowboys,0,0,False,False,2,1,9,1,False,,0.0,0.0
4510159,543031487,MEGA,Packers,Vikings,0,0,False,False,2,1,9,1,False,,0.0,0.0
4510161,543031498,MEGA,Buccaneers,Steelers,0,0,False,False,2,1,9,1,False,,0.0,0.0
4510166,543031494,MEGA,Cardinals,Broncos,0,0,False,False,2,1,9,1,False,,0.0,0.0
4510167,543031479,MEGA,Saints,Eagles,0,0,False,False,2,1,9,1,False,,0.0,0.0
4510168,543031481,MEGA,Commanders,Giants,0,0,False,False,2,1,9,1,False,,0.0,0.0
4510163,543031492,MEGA,Jets,49ers,0,0,False,False,2,1,9,1,False,,0.0,0.0
4510164,543031478,MEGA,Rams,Seahawks,0,0,False,False,2,1,9,1,False,,0.0,0.0
4510165,543031486,MEGA,Patriots,Chargers,0,0,False,False,2,1,9,1,False,,0.0,0.0
4510182,543031515,MEGA,Texans,Ravens,0,0,False,False,2,1,10,1,False,,0.0,0.0
4510172,543031493,MEGA,Giants,49ers,0,0,False,False,2,1,10,1,False,,0.0,0.0
4510174,543031501,MEGA,Packers,Lions,0,0,False,False,2,1,10,1,False,,0.0,0.0
4510175,543031502,MEGA,Steelers,Bengals,0,0,False,False,2,1,10,1,False,,0.0,0.0
4510177,543031514,MEGA,Saints,Falcons,0,0,False,False,2,1,10,1,False,,0.0,0.0
4510170,543031490,MEGA,Cowboys,Vikings,0,0,False,False,2,1,10,1,False,,0.0,0.0
4510181,543031507,MEGA,Broncos,Raiders,0,0,False,False,2,1,10,1,False,,0.0,0.0
4510183,543031489,MEGA,Cardinals,Rams,0,0,False,False,2,1,10,1,False,,0.0,0.0
4510178,543031503,MEGA,Patriots,Jets,0,0,False,False,2,1,10,1,False,,0.0,0.0
4510179,543031488,MEGA,Chargers,Titans,0,0,False,False,2,1,10,1,False,,0.0,0.0
4510180,543031500,MEGA,Browns,Colts,0,0,False,False,2,1,10,1,False,,0.0,0.0
4510173,543031495,MEGA,Eagles,Commanders,0,0,False,False,2,1,10,1,False,,0.0,0.0
4510176,543031506,MEGA,Chiefs,Dolphins,0,0,False,False,2,1,10,1,False,,0.0,0.0
4510184,543031496,MEGA,Bills,Bears,0,0,False,False,2,1,10,1,False,,0.0,0.0
4510171,543031491,MEGA,Panthers,Buccaneers,0,0,False,False,2,1,10,1,False,,0.0,0.0
4510191,543031526,MEGA,Broncos,Chiefs,0,0,False,False,2,1,11,1,False,,0.0,0.0
4510193,543031518,MEGA,Seahawks,Rams,0,0,False,False,2,1,11,1,False,,0.0,0.0
4510194,543031531,MEGA,Chargers,Cardinals,0,0,False,False,2,1,11,1,False,,0.0,0.0
4510196,543031512,MEGA,Texans,Browns,0,0,False,False,2,1,11,1,False,,0.0,0.0
4510197,543031504,MEGA,Lions,Dolphins,0,0,False,False,2,1,11,1,False,,0.0,0.0
4510187,543031510,MEGA,Bills,Bengals,0,0,False,False,2,1,11,1,False,,0.0,0.0
4510199,543031513,MEGA,Giants,Commanders,0,0,False,False,2,1,11,1,False,,0.0,0.0
4510185,543031505,MEGA,Vikings,Falcons,0,0,False,False,2,1,11,1,False,,0.0,0.0
4510198,543031509,MEGA,Cowboys,Colts,0,0,False,False,2,1,11,1,False,,0.0,0.0
4510195,543031511,MEGA,Bears,Patriots,0,0,False,False,2,1,11,1,False,,0.0,0.0
4510192,543031516,MEGA,49ers,Buccaneers,0,0,False,False,2,1,11,1,False,,0.0,0.0
4510188,543031524,MEGA,Steelers,Jaguars,0,0,False,False,2,1,11,1,False,,0.0,0.0
4510186,543031508,MEGA,Saints,Panthers,0,0,False,False,2,1,11,1,False,,0.0,0.0
4510190,543031520,MEGA,Raiders,Jets,0,0,False,False,2,1,11,1,False,,0.0,0.0
4510189,543031525,MEGA,Titans,Eagles,0,0,False,False,2,1,11,1,False,,0.0,0.0
4510212,543031522,MEGA,Cardinals,Seahawks,0,0,False,False,2,1,12,1,False,,0.0,0.0
4510207,543031528,MEGA,Lions,Bears,0,0,False,False,2,1,12,1,False,,0.0,0.0
4510208,543031530,MEGA,Giants,Texans,0,0,False,False,2,1,12,1,False,,0.0,0.0
4510209,543031534,MEGA,Bengals,Ravens,0,0,False,False,2,1,12,1,False,,0.0,0.0
4510210,543031535,MEGA,Falcons,Packers,0,0,False,False,2,1,12,1,False,,0.0,0.0
4510213,543031547,MEGA,Broncos,Jets,0,0,False,False,2,1,12,1,False,,0.0,0.0
4510216,543031517,MEGA,Raiders,Chiefs,0,0,False,False,2,1,12,1,False,,0.0,0.0
4510217,543031529,MEGA,Patriots,Bills,0,0,False,False,2,1,12,1,False,,0.0,0.0
4510204,543031521,MEGA,Jaguars,Colts,0,0,False,False,2,1,12,1,False,,0.0,0.0
4510214,543031543,MEGA,Panthers,Browns,0,0,False,False,2,1,12,1,False,,0.0,0.0
4510211,543031519,MEGA,Chargers,49ers,0,0,False,False,2,1,12,1,False,,0.0,0.0
4510215,543031546,MEGA,Saints,Steelers,0,0,False,False,2,1,12,1,False,,0.0,0.0
4510206,543031527,MEGA,Dolphins,Rams,0,0,False,False,2,1,12,1,False,,0.0,0.0
4510205,543031523,MEGA,Commanders,Titans,0,0,False,False,2,1,12,1,False,,0.0,0.0
4510230,543031533,MEGA,Steelers,Panthers,0,0,False,False,2,1,13,1,False,,0.0,0.0
4510227,543031559,MEGA,Rams,Chiefs,0,0,False,False,2,1,13,1,False,,0.0,0.0
4510221,543031539,MEGA,Buccaneers,Giants,0,0,False,False,2,1,13,1,False,,0.0,0.0
4510220,543031538,MEGA,Texans,Titans,0,0,False,False,2,1,13,1,False,,0.0,0.0
4510226,543031544,MEGA,49ers,Raiders,0,0,False,False,2,1,13,1,False,,0.0,0.0
4510218,543031532,MEGA,Jets,Bills,0,0,False,False,2,1,13,1,False,,0.0,0.0
4510229,543031540,MEGA,Colts,Packers,0,0,False,False,2,1,13,1,False,,0.0,0.0
4510225,543031545,MEGA,Cardinals,Commanders,0,0,False,False,2,1,13,1,False,,0.0,0.0
4510224,543031542,MEGA,Seahawks,Eagles,0,0,False,False,2,1,13,1,False,,0.0,0.0
4510219,543031537,MEGA,Vikings,Bears,0,0,False,False,2,1,13,1,False,,0.0,0.0
4510222,543031541,MEGA,Jaguars,Cowboys,0,0,False,False,2,1,13,1,False,,0.0,0.0
4510223,543031561,MEGA,Bengals,Falcons,0,0,False,False,2,1,13,1,False,,0.0,0.0
4510231,543031536,MEGA,Ravens,Browns,0,0,False,False,2,1,13,1,False,,0.0,0.0
4510228,543031562,MEGA,Chargers,Broncos,0,0,False,False,2,1,13,1,False,,0.0,0.0
4510237,543031557,MEGA,Patriots,Chiefs,0,0,False,False,2,1,14,1,False,,0.0,0.0
4510247,543031556,MEGA,Bears,Falcons,0,0,False,False,2,1,14,1,False,,0.0,0.0
4510245,543031560,MEGA,Steelers,Raiders,0,0,False,False,2,1,14,1,False,,0.0,0.0
4510244,543031579,MEGA,Browns,Giants,0,0,False,False,2,1,14,1,False,,0.0,0.0
4510239,543031563,MEGA,Colts,Bengals,0,0,False,False,2,1,14,1,False,,0.0,0.0
4510238,543031558,MEGA,Dolphins,Vikings,0,0,False,False,2,1,14,1,False,,0.0,0.0
4510232,543031548,MEGA,Jets,Chargers,0,0,False,False,2,1,14,1,False,,0.0,0.0
4510246,543031555,MEGA,Buccaneers,Saints,0,0,False,False,2,1,14,1,False,,0.0,0.0
4510243,543031571,MEGA,49ers,Cowboys,0,0,False,False,2,1,14,1,False,,0.0,0.0
4510242,543031568,MEGA,Jaguars,Texans,0,0,False,False,2,1,14,1,False,,0.0,0.0
4510241,543031551,MEGA,Broncos,Rams,0,0,False,False,2,1,14,1,False,,0.0,0.0
4510233,543031550,MEGA,Packers,Bills,0,0,False,False,2,1,14,1,False,,0.0,0.0
4510234,543031552,MEGA,Panthers,Lions,0,0,False,False,2,1,14,1,False,,0.0,0.0
4510235,543031553,MEGA,Commanders,Eagles,0,0,False,False,2,1,14,1,False,,0.0,0.0
4510236,543031554,MEGA,Ravens,Titans,0,0,False,False,2,1,14,1,False,,0.0,0.0
4510240,543031549,MEGA,Seahawks,Cardinals,0,0,False,False,2,1,14,1,False,,0.0,0.0
4510253,543031574,MEGA,Dolphins,Steelers,0,0,False,False,2,1,15,1,False,,0.0,0.0
4510254,543031575,MEGA,Jets,Patriots,0,0,False,False,2,1,15,1,False,,0.0,0.0
4510257,543031588,MEGA,Panthers,Commanders,0,0,False,False,2,1,15,1,False,,0.0,0.0
4510260,543031596,MEGA,Bills,Seahawks,0,0,False,False,2,1,15,1,False,,0.0,0.0
4510255,543031577,MEGA,Titans,Giants,0,0,False,False,2,1,15,1,False,,0.0,0.0
4510256,543031569,MEGA,Chargers,Raiders,0,0,False,False,2,1,15,1,False,,0.0,0.0
4510258,543031573,MEGA,49ers,Cardinals,0,0,False,False,2,1,15,1,False,,0.0,0.0
4510259,543031581,MEGA,Bengals,Jaguars,0,0,False,False,2,1,15,1,False,,0.0,0.0
4510261,543031576,MEGA,Packers,Saints,0,0,False,False,2,1,15,1,False,,0.0,0.0
4510262,543031564,MEGA,Bears,Lions,0,0,False,False,2,1,15,1,False,,0.0,0.0
4510263,543031578,MEGA,Falcons,Browns,0,0,False,False,2,1,15,1,False,,0.0,0.0
4510248,543031565,MEGA,Buccaneers,Vikings,0,0,False,False,2,1,15,1,False,,0.0,0.0
4510249,543031566,MEGA,Colts,Texans,0,0,False,False,2,1,15,1,False,,0.0,0.0
4510250,543031567,MEGA,Chiefs,Broncos,0,0,False,False,2,1,15,1,False,,0.0,0.0
4510251,543031570,MEGA,Cowboys,Rams,0,0,False,False,2,1,15,1,False,,0.0,0.0
4510252,543031572,MEGA,Ravens,Eagles,0,0,False,False,2,1,15,1,False,,0.0,0.0
4510267,543031584,MEGA,Browns,Saints,0,0,False,False,2,1,16,1,False,,0.0,0.0
4510264,543031580,MEGA,Bills,Jets,0,0,False,False,2,1,16,1,False,,0.0,0.0
4510266,543031583,MEGA,Cowboys,Commanders,0,0,False,False,2,1,16,1,False,,0.0,0.0
4510265,543031582,MEGA,Titans,Bengals,0,0,False,False,2,1,16,1,False,,0.0,0.0
4510268,543031589,MEGA,Giants,Lions,0,0,False,False,2,1,16,1,False,,0.0,0.0
4510272,543031590,MEGA,Rams,Cardinals,0,0,False,False,2,1,16,1,False,,0.0,0.0
4510273,543031587,MEGA,Raiders,Seahawks,0,0,False,False,2,1,16,1,False,,0.0,0.0
4510275,543031597,MEGA,Chargers,Buccaneers,0,0,False,False,2,1,16,1,False,,0.0,0.0
4510276,543031611,MEGA,Steelers,Ravens,0,0,False,False,2,1,16,1,False,,0.0,0.0
4510278,543031586,MEGA,Texans,Dolphins,0,0,False,False,2,1,16,1,False,,0.0,0.0
4510279,543031585,MEGA,Falcons,Panthers,0,0,False,False,2,1,16,1,False,,0.0,0.0
4510277,543031593,MEGA,Chiefs,Colts,0,0,False,False,2,1,16,1,False,,0.0,0.0
4510274,543031594,MEGA,Broncos,Patriots,0,0,False,False,2,1,16,1,False,,0.0,0.0
4510271,543031610,MEGA,Packers,Bears,0,0,False,False,2,1,16,1,False,,0.0,0.0
4510270,543031600,MEGA,Eagles,49ers,0,0,False,False,2,1,16,1,False,,0.0,0.0
4510269,543031595,MEGA,Jaguars,Vikings,0,0,False,False,2,1,16,1,False,,0.0,0.0
4510282,543031604,MEGA,Bengals,Texans,0,0,False,False,2,1,17,1,False,,0.0,0.0
4510295,543031599,MEGA,Panthers,Ravens,0,0,False,False,2,1,17,1,False,,0.0,0.0
4510293,543031606,MEGA,Raiders,Rams,0,0,False,False,2,1,17,1,False,,0.0,0.0
4510291,543031627,MEGA,Eagles,Giants,0,0,False,False,2,1,17,1,False,,0.0,0.0
4510294,543031626,MEGA,Falcons,Lions,0,0,False,False,2,1,17,1,False,,0.0,0.0
4510292,543031602,MEGA,49ers,Seahawks,0,0,False,False,2,1,17,1,False,,0.0,0.0
4510288,543031603,MEGA,Chargers,Chiefs,0,0,False,False,2,1,17,1,False,,0.0,0.0
4510284,543031608,MEGA,Colts,Jaguars,0,0,False,False,2,1,17,1,False,,0.0,0.0
4510290,543031616,MEGA,Cowboys,Titans,0,0,False,False,2,1,17,1,False,,0.0,0.0
4510289,543031605,MEGA,Saints,Bears,0,0,False,False,2,1,17,1,False,,0.0,0.0
4510280,543031598,MEGA,Steelers,Commanders,0,0,False,False,2,1,17,1,False,,0.0,0.0
4510285,543031609,MEGA,Vikings,Packers,0,0,False,False,2,1,17,1,False,,0.0,0.0
4510286,543031612,MEGA,Browns,Buccaneers,0,0,False,False,2,1,17,1,False,,0.0,0.0
4510283,543031607,MEGA,Bills,Broncos,0,0,False,False,2,1,17,1,False,,0.0,0.0
4510287,543031613,MEGA,Patriots,Cardinals,0,0,False,False,2,1,17,1,False,,0.0,0.0
4510281,543031601,MEGA,Jets,Dolphins,0,0,False,False,2,1,17,1,False,,0.0,0.0
